"Campaign name","Ad set name","Ad name",Ads,Age,Gender,Objective,Day,Description,"Delivery status","Delivery level","Attribution setting","Result type",Results,Reach,Frequency,"Cost per result","Amount spent (INR)","Quality ranking","Engagement rate ranking","Conversion rate ranking",Impressions,"CPM (cost per 1,000 impressions)","Link clicks","CPC (cost per link click)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all)","Adds to cart","Website adds to cart","Meta adds to cart","Cost per add to cart","Adds to cart conversion value","Website adds to cart conversion value",Purchases,"Website purchases","Shops-assisted purchases","Purchase ROAS (return on ad spend)","Website purchase ROAS (return on ad spend)","Purchases conversion value","Website purchases conversion value","Shops-assisted purchases conversion value","Cost per purchase",Views,Viewers,"Gross impressions (includes invalid impressions from non-human traffic)","Results rate per link clicks","Average purchases conversion value","Auto-refresh impressions","Purchases rate per link clicks","Purchases rate per landing page views","Landing page views rate per link clicks","Result value type","Results value","Result value type","Results ROAS","Unique link clicks","Unique CTR (link click-through rate)","Unique clicks (all)","Unique CTR (all)","Meta purchase conversion value","Reporting starts","Reporting ends",Objective,"Performance goal","Buying type",Starts,Ends,Bid,"Bid type","Ad ID","Ad name","Ad Set Budget","Ad Set Budget Type","Campaign Budget","Campaign Budget Type","Campaign ID","Ad set name","Ad set ID","Campaign name",Currency,Description,headline,"Website URL",call_to_action_type,"Image hash","Image name","URL parameters","Included custom audiences","Excluded custom audiences"
"healthy D recipes","New Sales Ad Set",2,2,35-44,female,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0,-,-,-,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247277508980335,2,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,383302feeef1203cf124fb58704edc5a,ad_trust_woman_1781771926884_pro.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",2,2,18-24,male,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,8,1,,0.02,-,-,-,8,2.5,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247277508980335,2,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,383302feeef1203cf124fb58704edc5a,ad_trust_woman_1781771926884_pro.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",2,2,45-54,female,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,1.46,-,-,-,1,1460,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247277508980335,2,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,383302feeef1203cf124fb58704edc5a,ad_trust_woman_1781771926884_pro.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",2,2,25-34,female,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,3,1,,0.02,-,-,-,3,6.66666667,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247277508980335,2,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,383302feeef1203cf124fb58704edc5a,ad_trust_woman_1781771926884_pro.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",9,9,55-64,female,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1.5,,1.29,-,-,-,3,430,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",9,9,25-34,male,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,3,1,,0.06,-,-,-,3,20,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",9,9,35-44,male,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,0.19,-,-,-,2,95,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",9,9,18-24,male,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,8,1,,0.07,-,-,-,8,8.75,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",9,9,45-54,female,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,5,1,,6.13,-,-,-,5,1226,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",9,9,18-24,female,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,0,-,-,-,2,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",9,9,25-34,female,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,3,1,,1.9,-,-,-,3,633.33333333,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",9,9,45-54,male,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0,-,-,-,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",9,9,55-64,male,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.07,-,-,-,1,70,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",7,7,18-24,male,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.01,-,-,-,1,10,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278131720335,7,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,cc1f99178902ec85f34b1a3bb9233c8f,679665943_1318595233534060_9039814639623822203_n.jpg,1,,
"healthy D recipes","New Sales Ad Set",7,7,55-64,male,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,0.02,-,-,-,2,10,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278131720335,7,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,cc1f99178902ec85f34b1a3bb9233c8f,679665943_1318595233534060_9039814639623822203_n.jpg,1,,
"healthy D recipes","New Sales Ad Set",7,7,25-34,male,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0,-,-,-,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278131720335,7,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,cc1f99178902ec85f34b1a3bb9233c8f,679665943_1318595233534060_9039814639623822203_n.jpg,1,,
"healthy D recipes","New Sales Ad Set",7,7,55-64,female,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.13,-,-,-,1,130,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278131720335,7,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,cc1f99178902ec85f34b1a3bb9233c8f,679665943_1318595233534060_9039814639623822203_n.jpg,1,,
"healthy D recipes","New Sales Ad Set",7,7,35-44,male,OUTCOME_SALES,2026-06-20,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.38,-,-,-,1,380,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-20,2026-06-20,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278131720335,7,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,cc1f99178902ec85f34b1a3bb9233c8f,679665943_1318595233534060_9039814639623822203_n.jpg,1,,
"healthy D recipes","New Sales Ad Set",8,8,65+,female,OUTCOME_SALES,2026-06-19,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,2.02,-,-,-,1,2020,1,2.02,100,2,200,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-19,2026-06-19,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278162920335,8,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,7fb56a66d26daf5f5319d432f85b0d3e,715465146_2147447319445005_4414003214102813962_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",4,4,55-64,male,OUTCOME_SALES,2026-06-19,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.66,-,-,-,1,660,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-19,2026-06-19,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247277679480335,4,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,3550162ac480cf934e2af8c073841097,ad_thali_premium_1781771853282_pro.jpg_105,1,,
"healthy D recipes","New Sales Ad Set",8,8,65+,male,OUTCOME_SALES,2026-06-19,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,1.35,-,-,-,1,1350,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-19,2026-06-19,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278162920335,8,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,7fb56a66d26daf5f5319d432f85b0d3e,715465146_2147447319445005_4414003214102813962_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",6,6,25-34,male,OUTCOME_SALES,2026-06-19,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.49,-,-,-,1,490,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-19,2026-06-19,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278020580335,6,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,baffa04e41128188b6c99b8b59976bc9,ad_sweet_guiltfree_1781771893831_pro.jpg_105,1,,
"healthy D recipes","New Sales Ad Set",8,8,55-64,female,OUTCOME_SALES,2026-06-19,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",active,ad,"7-day click, 1-day view, or 1-day engaged-view",,,2,1,,0.2,-,-,-,2,100,1,0.2,50,1,50,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-19,2026-06-19,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278162920335,8,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,7fb56a66d26daf5f5319d432f85b0d3e,715465146_2147447319445005_4414003214102813962_n.jpg_105_105,1,,
"healthy D recipes","New Sales Ad Set",9,9,65+,female,OUTCOME_SALES,2026-06-19,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)",inactive,ad,"7-day click, 1-day view, or 1-day engaged-view",,,1,1,,0.04,-,-,-,1,40,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-19,2026-06-19,Sales,Conversions,AUCTION,2026-06-19,Ongoing,,ABSOLUTE_OCPM,120247278208920335,9,"Using campaign budget",,810,Daily,120247276897740335,"New Sales Ad Set",120247276897760335,"healthy D recipes",INR,"Join 2,847+ Indian families eating healthier. 7-Day Guarantee.Rated 4.9/5 by 14,200+ healthy home cooks.Get 100+ Low-GI Indian Recipes at 80% OFF (Instant Download)","100+ Clinically Reviewed Low-GI Indian Recipes 📚",https://diabitic-food-recipe.vercel.app/,LEARN_MORE,04e4dd2a8e17734f2264da49a012c17c,700971189_1338611944796522_8021727401609862275_n.jpg_105_105,1,,
